cuenta,shortCode,fecha,url,views,likes,comentarios,duracion_seg,caption,compartidas,transcript
ewaledesma,DSBVC3FEonv,2025-12-08,https://www.instagram.com/p/DSBVC3FEonv/,38191,7412,24,40.5,No te falta disciplina. Te sobra ruido.  Reduce lo que te drena y verás cómo la acción vuelve sola.  Dos semanas quitando fricción. La tercera… empiezas a construir.  Acción absorbe ansiedad.,796,
robertogallegos98,DSnPSBpkYfe,2025-12-23,https://www.instagram.com/p/DSnPSBpkYfe/,163302,20575,33,69.233,Espero no pasar la navidad solo este 2025. Haremos el intento mañana de volar otra vez. (Pero creo que hay neblina en Tijuana) entonces veremos.,263,
pedrobuerbaum,C7w-DnlJufk,2024-06-03,https://www.instagram.com/p/C7w-DnlJufk/,59612,7983,43,46.8,Plantéate esto a diario,200,
garyvee,DYTMNKCia6R,2026-05-14,https://www.instagram.com/p/DYTMNKCia6R/,5398,248,2,107.179,"Clearly I got triggered by a comment on my tea with garyvee Show lol .. listen when you watch this please understand the truth here, we need to address our relationship with ourselves .. we need more self love, we need more accountability .. we need to start focusing on what we control! We are so capable yet we have given up our will to outside energies and before I get comments that meditation and ice baths are indeed good, OF COURSE they are but the point I’m making here is we need deep internal perspective work, those things are incredible but they are pieces of the puzzles and the biggest piece is your perspective on the world and your relationship with your inner self and holding YOURSELF ACCOUNTABLE 1st! Xoxoxo I love yall, I hope this helps someone today! PS: Go to my profile, click “Following” and then “Add to Favorites” to stay up to date on all my posts ❤️ #discipline #accountability #mindset #garyvee",44,
garyvee,DYUsXesmvM2,2026-05-14,https://www.instagram.com/p/DYUsXesmvM2/,1731,43,3,58.773,"Pls pls pls my friends pay attention here .. I am starting to get the DMs and emails from the people that are actually starting to execute and have started to sell on TikTok or eBay or whatnot and have had real sales and real impact to their bank account, to their side hustle or to their careers and/or startups. Please take this post very seriously and understand how important and meaningful this opportunity actually is. Please share this post with someone you know and save it for yourself when you’re ready to finally attack this massive opportunity for many.  #liveshopping #socialmedia #advice",22,
garyvee,DYUcxrPsf0c,2026-05-14,https://www.instagram.com/p/DYUcxrPsf0c/,1087008,145277,1625,74.282,I need you to listen this morning … like really listen 👂 … please share this with someone’s who’s scared to share … please 🙏  #garyvee #mindset #perspective,35198,
robertogallegos98,DRnNS8Jkkst,2025-11-28,https://www.instagram.com/p/DRnNS8Jkkst/,26426,4084,8,30.0,"Gracias a Tribe Play por siempre hacerme oler rico en toda esta experiencia, espero volver pronto y comerme una crepa de Nutella #WeAreTribe @benetton_perfumes",16,
ewaledesma,DRX_so-EsRR,2025-11-22,https://www.instagram.com/p/DRX_so-EsRR/,89040,13390,87,57.833,"Dicen que nuestros 20 solían ser los años más felices, pero hoy la dopamina fácil nos juega en contra.   Si quieres recuperar esa alegría real, cambia el juego:   retrasa la gratificación✍🏻  Lo que más vale siempre llega con un poco de paciencia.",988,
pedrobuerbaum,C7uTGQpMbBP,2024-06-02,https://www.instagram.com/p/C7uTGQpMbBP/,142500,17970,433,76.366,,713,
pedrobuerbaum,C72BnUkI0nw,2024-06-05,https://www.instagram.com/p/C72BnUkI0nw/,106281,14347,101,84.1,"Para de buscar la motivación, actúa",163,
robertogallegos98,DRdZ3UhjP0O,2025-11-25,https://www.instagram.com/p/DRdZ3UhjP0O/,45115,8931,33,111.133,"Supérate, día con día demuéstrate y sigue desarrollando lo que ya está dentro de ti. No es suficiente con solo decir que ya eres valioso, necesitamos a más hombres que lo demuestren con actos y que desarrollen esa excelencia de la que todos son capaces.",371,
robertogallegos98,DSaLfPIjNH3,2025-12-18,https://www.instagram.com/p/DSaLfPIjNH3/,104027,9311,11,33.0,"Los carbohidratos ya no me asustan, solo me asustan las cuentas de tanta comida #maraton #vlog",104,
ewaledesma,DRx794uklXb,2025-12-02,https://www.instagram.com/p/DRx794uklXb/,57549,10689,38,48.7,"Entrenar no es vanidad. Es la forma más simple de acelerar tu metabolismo, proteger tu salud, y mejorar tu enfoque para rendir mejor en todo.  Más músculo = más energía. Más energía = mejores decisiones. Mejores decisiones = mejor vida.  Cuida tu cuerpo y tu cuerpo cuida tu éxito.",920,
robertogallegos98,DRp5SsbjKeR,2025-11-29,https://www.instagram.com/p/DRp5SsbjKeR/,68285,11173,41,175.8,"Una frase que quiero compartirte por qué me tocó fibras y también quiero que te toque en ti o te haga sentir un poco más en paz que no eres el único viviendo lo que crees que estás viviendo.   La experiencia humana es muy parecida para muchos y pensamos en veces que somos los únicos pasando por lo que pasamos.   Créditos completitos a @chriswillx solo sentí el deber de compartir el mensaje más todavía para los que pueda ayudar.   Se que yo me identifico yo con esto, pero tú que opinas?",848,
hernanmartinezl,DMoesdrJuue,2025-07-28,https://www.instagram.com/p/DMoesdrJuue/,117581,36665,173,68.233,Antros #arte #cine #amor,1869,
robertogallegos98,DSGYdP7FS5-,2025-12-10,https://www.instagram.com/p/DSGYdP7FS5-/,121525,26103,463,176.266,"Un cuerpo debería de fue hecho para proporciones adecuadas.  Y a menos que quieras competir, verte así en mi opinión no es lo más ideal si buscas un cuerpo “atractivo”",2423,
hernanmartinezl,DNEyTQHprw1,2025-08-08,https://www.instagram.com/p/DNEyTQHprw1/,177990,43204,242,81.08,Segundo Chat #arte #cinema,4102,
robertogallegos98,DR8y7m9kd1U,2025-12-07,https://www.instagram.com/p/DR8y7m9kd1U/,47708,5247,39,79.3,"Cuando los nervios ganan, el coach jamás falla…",112,
pedrobuerbaum,C8FUAGZIEl9,2024-06-11,https://www.instagram.com/p/C8FUAGZIEl9/,37036,1775,20,62.133,"Se abren las plazas para Blast el 23 de junio a las 19:00, estén atentos 🚀",4,
garyvee,DYUffWOuzxc,2026-05-14,https://www.instagram.com/p/DYUffWOuzxc/,666723,5995,42,7.988,"One of the greatest mistakes of my investing career was passing on investing in Uber in the angel round twice. I was literally in the room when Uber was invented. And yet I still passed on investing in the angel round ... ....Twice. And part of the reason I invested in the next round was because my brother AJ took the first Uber ride in New York City when the founder of Uber came and asked us to test it. And that was the moment I realized, Uber doesn’t sell transportation,.. Uber sells us time. The reason all this infrastructure matters in an app environment is because it’s just seamless, there’s less friction. The number one emerging thing in society in value is time... people value time over everything.. which is why convenience and lack of friction win. #storytime #funfact #uber",106,
garyvee,DYTUwxcFT3J,2026-05-14,https://www.instagram.com/p/DYTUwxcFT3J/,579,34,1,30.037,"The one thing I desperately want for you (more than the money and the attention and the fame) is the feeling you get when you are able to do what you love, day in and day out. Because when you truly love it … you’ll work every single second for it.",0,
garyvee,DYU07S4CTcx,2026-05-14,https://www.instagram.com/p/DYU07S4CTcx/,573,19,0,24.64,Perspective is life! Start spending time with people who see the big picture and look for hope ❤️  #love #optimism #garyvee,0,
pedrobuerbaum,C8Xj9fcolXF,2024-06-18,https://www.instagram.com/p/C8Xj9fcolXF/,98977,4337,75,3392.619,Live de hoy damas y caballeros! 500 nuevas plazas el día 23 a las 19:00. Forza Blast! @blastspain,6,
robertogallegos98,DRTWC-8DLrC,2025-11-21,https://www.instagram.com/p/DRTWC-8DLrC/,57886,10864,37,131.633,Te dejo las 5 cosas que ENSERIO nadie me dijo y quiero ahorrarte los pedos de mis últimos dos maratones junto con lesiones. Espero te sirva y si me faltó algo pónmelo en los comentarios.   ¿Cuál fue para ti algo que nadie te dijo que aprendiste a la mala?,591,
pedrobuerbaum,DAT5KRVIVTA,2024-09-24,https://www.instagram.com/p/DAT5KRVIVTA/,393467,48566,540,55.7,,1483,
ewaledesma,DSQzQqhkunX,2025-12-14,https://www.instagram.com/p/DSQzQqhkunX/,50358,8494,77,80.3,"Este fin de semana competí en mi primer HYROX  division PRO en LA y, gracias a un gran equipo, @r_castrordgz (mi partner) y @oscar_eberle (mi coach), logramos algo increible😮‍💨  Acompañenme!",440,
ewaledesma,DSGfe3GEuCr,2025-12-10,https://www.instagram.com/p/DSGfe3GEuCr/,10800,5130,25,69.966,"¿El estrés realmente te engorda? Sí.  El cortisol alto por días te hace perder músculo, bajar tu metabolismo y guardar más grasa “para sobrevivir”.  Tu estrés es un mail, pero tu cuerpo cree que es peligro real.  Duerme mejor, recupérate, muévete. Controla tu estrés… o tu estrés controla tu cuerpo.",493,
pedrobuerbaum,C74maYUoiFR,2024-06-06,https://www.instagram.com/p/C74maYUoiFR/,286286,32727,968,68.8,Presta atención,1788,
pedrobuerbaum,C7HtSvwv9Gl,2024-05-18,https://www.instagram.com/p/C7HtSvwv9Gl/,42053,6950,71,77.433,Te mintieron,8,
pedrobuerbaum,C6_XJ2MIvYF,2024-05-15,https://www.instagram.com/p/C6_XJ2MIvYF/,134617,14600,204,90.023,Los mineros irían en Rolls,35,
hernanmartinezl,DLgXgv3sUXH,2025-06-30,https://www.instagram.com/p/DLgXgv3sUXH/,114121,74439,125,48.815,Amigas y Amigos #arte #cinema #comedia #Amor,8515,
robertogallegos98,DR2XocbEYhS,2025-12-04,https://www.instagram.com/p/DR2XocbEYhS/,10012,1075,6,62.933,"Puedo no saber jugar pádel, pero con amigos y @amstelultra siempre termino descubriendo por qué me invitan. En esta cuenta somos todoterreno.  #NoEsUltraEsAmstel #Publicidad #EvitaElExceso",18,
hernanmartinezl,DLqqq9jsnpI,2025-07-04,https://www.instagram.com/p/DLqqq9jsnpI/,641721,243834,243,93.726,Faltar a la Escuela #cinema #arte,13533,
pedrobuerbaum,C7MDUTTqruL,2024-05-20,https://www.instagram.com/p/C7MDUTTqruL/,525431,64744,410,45.266,"Aún así, sigues apareciendo",1055,
pedrobuerbaum,C7hE5-0MgmH,2024-05-28,https://www.instagram.com/p/C7hE5-0MgmH/,29306,2173,49,56.5,Noticia brutal dentro de Blast 🚀,0,
pedrobuerbaum,C7FKLLrL91B,2024-05-17,https://www.instagram.com/p/C7FKLLrL91B/,71336,12773,203,68.666,Cuida tu lenguaje,35,
hernanmartinezl,DMEarBaOcOh,2025-07-14,https://www.instagram.com/p/DMEarBaOcOh/,61354,46901,93,53.219,Mamá Batman #cinema #arte,3723,
pedrobuerbaum,C77OvOEsOHU,2024-06-07,https://www.instagram.com/p/C77OvOEsOHU/,222220,22255,418,87.066,"Despierten, están jugando con ustedes",888,
pedrobuerbaum,C7o1ClFNSVA,2024-05-31,https://www.instagram.com/p/C7o1ClFNSVA/,37591,6227,116,79.666,Somos los dueños,90,
pedrobuerbaum,C7Cf-d-I3TV,2024-05-16,https://www.instagram.com/p/C7Cf-d-I3TV/,67336,10161,98,91.033,Cuestión de ejecución,3,
garyvee,DYUm40VAN-L,2026-05-14,https://www.instagram.com/p/DYUm40VAN-L/,54411,3161,5,34.261,"If you’re in your 20s, you don’t have to have it “figured out” yet. I’m so baffled that the world puts pressure on people in their 20s to figure out what they want to do for the rest of their lives … when in reality, most people in their 50s and 60s haven’t “figured it out” yet.  #advice #lifeadvice #garyvee",680,
hernanmartinezl,DLyZF-2s6cZ,2025-07-07,https://www.instagram.com/p/DLyZF-2s6cZ/,181993,89296,209,56.122,Despedida de Soltero,17191,
pedrobuerbaum,C6_rln1omdF,2024-05-15,https://www.instagram.com/p/C6_rln1omdF/,276581,38789,1097,75.535,Feliz día de la familia,218,
pedrobuerbaum,C7PaG03xqcK,2024-05-21,https://www.instagram.com/p/C7PaG03xqcK/,94118,14791,149,47.533,Empieza a atraer,70,
ewaledesma,DQS3-YXjBue,2025-10-27,https://www.instagram.com/p/DQS3-YXjBue/,48148,9154,42,50.1,"Acompáñenme a pasar un domingo donde romantizo la disciplina.  No se trata solo de exigirte y esforzarte, sino de adaptarlo a tu vida hasta que se sienta natural, que te guste tener disciplina, que disfrutes hacer lo que debes hacer y que te encante tener estructura.  Mucha gente me dice que qué flojera vivir así, pero a mí me fascina, me hace sentir seguro y me recuerda por qué hago lo que hago.",366,
ewaledesma,DQ2nx0Lkhrq,2025-11-09,https://www.instagram.com/p/DQ2nx0Lkhrq/,58222,9224,63,61.933,"Dejé mi trabajo y me mudé, y me di cuenta de lo fácil que es perder la disciplina cuando cambia tu entorno. Pero si llevas tu propia estructura interna, te mantienes firme en cualquier lugar.   Y sí, empiezo el día con mi desayuno de yogurt griego ( gracias @chobani ) que me da esa proteína simple y probióticos para arrancar con energía. @chobanimexico",231,
ewaledesma,DQcyo8MEqm7,2025-10-30,https://www.instagram.com/p/DQcyo8MEqm7/,245784,45064,73,60.066,"La productividad real no es hacer más, es saber exactamente qué hacer y cuándo.  Copia el prompt que te dejé abajo, pon tu meta a 10 años y deja que ChatGPT te ayude a convertirla en un plan semanal con propósito.",7803,
pedrobuerbaum,C7hiIXYqlaI,2024-05-28,https://www.instagram.com/p/C7hiIXYqlaI/,163763,20325,257,72.666,No busques la opción fácil,78,
ewaledesma,DQNWJCjjyMh,2025-10-24,https://www.instagram.com/p/DQNWJCjjyMh/,99815,17997,116,57.766,"Todo a tu alrededor puede cambiar en un instante. Personas, trabajo, planes, todo. Pero tu estructura… eso depende de ti.  Tu lista de tareas, tus hábitos, la forma en que enfrentas el día.  Ahí está el verdadero éxito: poder seguir avanzando, sin importar lo que pase afuera.",1083,
robertogallegos98,DQrmS0ekXTo,2025-11-05,https://www.instagram.com/p/DQrmS0ekXTo/,29917,5644,16,172.166,Te comparto la historia de una de las figuras que más me inspiran en la vida. Escuchar la manera en la que hablaba Muhammad Ali me motiva como no tienes idea y el ver su ejemplo del cómo creía tanto en sí mismo me inspira a mi al por lo menos creer cínicamente en mi mismo a pesar de que todo en mi vida me de señales contrarias y quería compartirte su historia para que te sirva de alguna especie de inspiración a ti también.   #vlog#historia,240,
ewaledesma,DQXtKrREmNv,2025-10-28,https://www.instagram.com/p/DQXtKrREmNv/,53697,7678,32,41.333,"Tu cuerpo es una máquina perfecta.  Cada vez que entrenas, activas el ciclo: sangre, oxígeno, enfoque, resultados.  Te sientes bien, rindes más… y quieres volver a hacerlo.  Eso no es adicción, es progreso.",529,
ewaledesma,DQP9xl3j6KJ,2025-10-25,https://www.instagram.com/p/DQP9xl3j6KJ/,210048,32315,397,14.366,"¿Perdiste el control de tu vida? Recupéralo así.  🏋🏻‍♂️ Entrena aunque no tengas ganas: Entrena 4 veces por semana. La fuerza física crea fuerza mental. Si puedes dominar una barra, puedes dominar tu día.  📖 Lee cuando todos scrollean: Lee 10 páginas al día. El conocimiento que no aplicas se oxida. La mente fuerte gana antes de empezar.  🥩 Come limpio aunque nadie te vea: Come limpio. Tu cuerpo es una máquina de productividad. Mejores entradas = mejores resultados.  🗂️ Planea tu día antes de dormir: Planea tu día la noche anterior. Escribe tus 3 tareas clave y bloquéalas en tu agenda. El caos no se vence en la mañana.  🤳🏼Apaga el celular, no tu propósito: Esas 2 horas que regalas al teléfono podrían construir tu propósito.  📌Cumple, incluso cuando ya no importa: Cumple tu palabra. La reputación es la moneda más valiosa que tienes.  La disciplina no se siente bien al inicio, pero se ve bien toda la vida.  Comenta “Cambio” para empezar ahora.",5346,
garyvee,DYSFUBDufTg,2026-05-13,https://www.instagram.com/p/DYSFUBDufTg/,3696,278,4,58.183,"Once you understand yourself, you can find the game that YOU love.   I don’t need a big house. I don’t need five 70-inch TV screens. I don’t need a cool watch or a boat... I need the game.   Other people want things that they don’t really need, things that they think will make them happy because they’re not fulfilled inside.   And so, I’m trying to challenge all of you to get to your true self... Self-awareness might mean realizing maybe you don’t need to be the “#1” at a company... maybe you should be #2, #5, #7, #12 ... Maybe you should be an accountant, not an entrepreneur, because then you could become the CFO of an entrepreneur’s company and make a billion dollars.   So, to me, self-awareness is figuring out: What are you good at? What do you like? What puts you in a position to be successful? ... and then GO DO THAT.",33,
garyvee,DYSw6GixAb4,2026-05-13,https://www.instagram.com/p/DYSw6GixAb4/,10571,349,1,28.166,"The problem with parenting now is y’all want to be friends. You can be friendly, but your child is not your friend.  #parenting #garyvee #pov",191,
garyvee,DYSmZoBxxzN,2026-05-13,https://www.instagram.com/p/DYSmZoBxxzN/,9802,272,5,20.566,Build your personal brand Build your individual empire  The opportunity is bigger than ever and more people need to go out and create content on all the social platforms including substack & having a podcast .. as the attention humans get are being deployed into more and more serious businesses the opportunities and th importance has never been greater to get a slice of that pie 🥧  Alex cooper building a media hold co.  Emma Chamberlin building a coffee brand  And on and on and on …  Start making content .. it’s actually free 🆓 at first .. come on .. Whatya waiting for ?????,117,
garyvee,DYS3L9XuETx,2026-05-13,https://www.instagram.com/p/DYS3L9XuETx/,14707,1325,15,40.206,I grew up selling some lemonade 🍋 in the streets of Edison NJ .. everytime I see a kid slinging .. I’ll always stop and support #lemonadestand #lemonade #trashtalk #garagesales,24,
garyvee,DYR7PzAOPWv,2026-05-13,https://www.instagram.com/p/DYR7PzAOPWv/,4105,211,0,35.666,Send this to every college graduate in your world 🌍… if they understand the upside of this next 5 years and realize the options and the circumstances that make this the greatest “era” ever for them . This can change their life. If this video I shot years ago changed your life … share the story to inspire … cause they often don’t believe me :) ❤️❤️❤️🤍 #graduation #motivation #perspective,26,
robertogallegos98,DQkUFeLEgZB,2025-11-02,https://www.instagram.com/p/DQkUFeLEgZB/,74412,16767,29,39.966,Amo a este maldito animaaaaalllll   #vlog,170,
ewaledesma,DQFqbrIEkXe,2025-10-21,https://www.instagram.com/p/DQFqbrIEkXe/,24717,3524,13,14.366,"Leer no es un pasatiempo… es un arma. Cada página que lees te da algo que la mayoría nunca tendrá.  1️⃣ Conocimiento financiero: entiendes cómo funciona el dinero y dejas de vivir al día.  2️⃣ Disciplina: terminas lo que empiezas, aunque no tengas ganas.  3️⃣ Hábitos saludables: aprendes a cuidar tu cuerpo y tu mente con estructura.  4️⃣ Resolución de problemas: cada libro te da nuevas formas de pensar y actuar.  5️⃣ Menos estrés: cuando entiendes, no te preocupas; actúas con claridad.  6️⃣ Ventaja competitiva: aplicas lo que otros ignoran y avanzas más rápido.  7️⃣ Mentalidad de éxito: reprogramas tu forma de pensar y rompes patrones que te mantenían estancado.  📖 No leas para entretenerte. Lee… o seguirás viviendo sin entender por qué nada cambia.",188,
ewaledesma,DPzgFIkkl-f,2025-10-14,https://www.instagram.com/p/DPzgFIkkl-f/,31262,6939,33,69.333,"El exceso también se disfraza de disciplina. Entrené tanto que destruí mi cuerpo, mi mente y mi deseo.  Creí que estaba construyendo salud… y en realidad me estaba perdiendo.  No sabrás qué es suficiente hasta que vivas lo que es demasiado.  ⚖️ Aprende a soltar antes de que el precio sea tu paz.",447,
pedrobuerbaum,C6Ws8zbI6Zs,2024-04-29,https://www.instagram.com/p/C6Ws8zbI6Zs/,90317,16206,134,71.8,"Apaga el ruido mental, debes centrarte en lo importante, lo demás no sirve, ignóralo",25,
robertogallegos98,DQSPoC4Ebu8,2025-10-26,https://www.instagram.com/p/DQSPoC4Ebu8/,72113,11510,43,44.166,Acompáñame a comprarle un ramo de flores a mi bellísima novia,185,
ewaledesma,DQDEzbvkokP,2025-10-20,https://www.instagram.com/p/DQDEzbvkokP/,50069,10236,41,53.6,"La falta de dominio propio… es la forma más destructiva de debilidad.  Domina tu cuerpo, tus impulsos y tus pensamientos…  o ellos te dominarán a ti.  💭 El control no se pide, se entrena.",1314,
ewaledesma,DPhhGxUjeGf,2025-10-07,https://www.instagram.com/p/DPhhGxUjeGf/,35847,5230,11,33.566,"¿No tienes tiempo ni equipo? Perfecto.  Esta rutina con solo un par de mancuernas te va a dejar las piernas temblando en menos de 30 minutos.  Combina fuerza + cardio, acelera tu metabolismo y mejora tu resistencia.  Hazla hoy… y mañana me agradeces (si puedes caminar).  💥 RUTINA PIERNAS – CIRCUITO (x4 rondas) Descansa 45 seg entre rondas  1️⃣ Dumbbell Squats – 15 a 20 reps  2️⃣ Weighted Lateral Step-Over Jump – 10 reps por pierna  3️⃣ Jumping Lunges – 15 reps  4️⃣ Weighted Single-Leg Step-Up – 10 reps por pierna",456,
ewaledesma,DPkU_2ukjGl,2025-10-09,https://www.instagram.com/p/DPkU_2ukjGl/,57158,8725,542,33.9,"Así como usas un ancla ⚓️ para que un barco no se mueva, necesitas tus “Prioridades Ancla” para que tú no te desvíes.  Si quieres ver cómo adapto mis hábitos a mi estilo de vida, comenta CAMBIO.✍🏻",1740,
ewaledesma,DP4pKnSEutm,2025-10-16,https://www.instagram.com/p/DP4pKnSEutm/,21178,3228,23,37.766,"🎄 Navidad está a la vuelta… haz que tu espalda se convierta en el arbolito que todos van a admirar.  Dale forma con este entrenamiento que combina fuerza, volumen y control.  Comenta “CAMBIO” para mas rutinas así que se adapten a tu estilo de vida.🫡  Entrenamiento de Espalda + Bíceps:  Pull ups: 4 x 8–10 🕒 Descansa 1–2 min (más cerca a 2 min si usas peso)  Superset: Lat pull downs: 4 x 10–12 Pull overs: 4 x 10–12 🕒 Descansa 1 min  Barbell row: 4 x 8–10 🕒 Descansa 1:30 min  Seated cable / machine row: 3 x 12–15 🕒 Descansa 1 min  Superset final: Standing barbell curls: 3 x 12–15 Incline dumbbell / machine curl: 3 x 12–15 🕒 Descansa 1 min",154,
ewaledesma,DP-F14Kj5af,2025-10-19,https://www.instagram.com/p/DP-F14Kj5af/,126064,12575,103,51.2,Acompáñenme a ver cómo disfruto un fin de semana en Los Ángeles. ¿Quién dijo que no puedes disfrutar y verte y sentirte bien al mismo tiempo? 😮‍💨,518,
robertogallegos98,DQ-S5AcDTUP,2025-11-12,https://www.instagram.com/p/DQ-S5AcDTUP/,489248,46867,88,63.2,Razita @didicardmx nos invitó a Playa del Carmen a mí y a Ángela y llegamos a hacer unas compras para un video que queremos hacer para ustedes que les va dar mucha risa. Aprovechen como nosotros el meter la compra que quieras a meses sin intereses con tu #DiDiCard. #ViajaConDiDiCard #Publicidad,435,
garyvee,DYSewc4ugVn,2026-05-13,https://www.instagram.com/p/DYSewc4ugVn/,12921,399,1,31.998,"Regret must be avoided at all costs - pls send this to your kid, your sibling, your partner, your parents, your friend or mos for all  Hit the save flag ⏬️on the bottom right of this post … FOR YOURSELF!  #regret #quotes #lifeadvice",78,
ewaledesma,DPuvnD7j-RP,2025-10-13,https://www.instagram.com/p/DPuvnD7j-RP/,221380,28957,55,14.133,"Estos hábitos te están costando tu vida:  1. Snooze mata tu carácter: Cada vez que pospones la alarma, le enseñas a tu cerebro que tus palabras no valen. Empiezas el día perdiendo.  2. El celular al despertar te roba la vida: En los primeros 30 minutos, tu mente está más receptiva. Si los llenas de ruido externo, pierdes dirección.  3. Decir “sí” a todo te hace débil: No poner límites es decirle al mundo que tu tiempo no vale. Aprende a protegerlo.  4. Comer basura “solo hoy” te frena siempre: Lo que haces “solo hoy” es lo que define quién eres. Nada destruye más la energía que una mala alimentación constante. Claro, salirte un día no pasa nada —pero cuando el “solo hoy” se repite cada semana, ya no es un descanso… es un hábito que te está frenando.  5. Las tentaciones a la vista… ganan: La fuerza de voluntad es finita. Si no quieres caer, no te expongas. Elimina, no resistas.  6. Sin plan, eres esclavo del caos: Si no diriges tu día, otros lo harán por ti. Planificar no es rigidez, es libertad.  No se trata de hacer más.  Se trata de eliminar lo que te frena.",2767,
robertogallegos98,DQ7kUkREg9d,2025-11-11,https://www.instagram.com/p/DQ7kUkREg9d/,57888,8700,23,127.966,3 recomendaciones que creo esenciales antes de dar el primer paso en el gym y creo que hubieran sido las primeras 3 que me hubiera encantado saber. Cualquier otra duda pregúntenme con confianza que pa eso estoy,524,
garyvee,DYP5YYtx3Za,2026-05-12,https://www.instagram.com/p/DYP5YYtx3Za/,16202,944,1,44.953,"It makes no sense why people think that at 18,22,30, that they have to have their life figured out when “figuring everything out” is a forever game. Less pressure on yourself ... ❤️💚💛  #garyvee #advice #mindset",131,
garyvee,DYQv-CHlJEL,2026-05-13,https://www.instagram.com/p/DYQv-CHlJEL/,11648,237,1,52.352,I love this kid’s gusto … I fuck with Pedro … but this was also an opportunity to give the crowd an opportunity to see how to “ask” or “sell in” an opportunity.. giving versus double asking :) - regardless - this kid’s a winner and I hope the video gives some insights on “approaches” you miss 100% of the shots you don’t take .. however it’s better to shoot on goal than wide left ;) #lifeadvice #lifelessons #garyvee,21,
hernanmartinezl,DLGnfbAxUqU,2025-06-20,https://www.instagram.com/p/DLGnfbAxUqU/,208902,139459,157,53.119,Vamos al Cine #cinema #arte,6785,
hernanmartinezl,DK8UKwKJKwI,2025-06-16,https://www.instagram.com/p/DK8UKwKJKwI/,812301,373651,419,40.206,¿Quién Fue? #arte #cinema,16317,
pedrobuerbaum,C6we-GxIJk7,2024-05-09,https://www.instagram.com/p/C6we-GxIJk7/,61028,5882,94,89.089,"Sinceramente, la gente debería empezar a invertir.  Es una decisión que tomé hace unos años y de la que estoy muy orgulloso.  Además de aumentar mi patrimonio y aprender mucho durante el proceso, me di cuenta del gran impacto que tiene en la economía de nuestro país. Normalmente, los millonarios y las empresas ricas dictan adónde va el capital, pero ahora que cualquiera puede invertir por su cuenta, tenemos la oportunidad de influir en el flujo de nuestras empresas en crecimiento.  Potenciar un ecosistema sano nos beneficia a todos, da ánimos a los emprendedores para desarrollar ideas interesantes, crea puestos de trabajo e impulsa la proyección de la economía española.  Creo que es un intercambio justo 🤝.",6,
pedrobuerbaum,C6qfpaEsjFb,2024-05-07,https://www.instagram.com/p/C6qfpaEsjFb/,65887,6196,56,90.403,La misión es muy clara  Hora de sentar un precedente  Sé parte de la revolución  Infórmate sobre Blast en el enlace de mi bio,1,
robertogallegos98,DPrylW5kXq_,2025-10-11,https://www.instagram.com/p/DPrylW5kXq_/,48525,7053,27,41.4,El que adivine de que película me inspire para hacer este mini sketch de @dolcegustomx coméntelo…  #TuCafeteríaEnCasa #Publicidad #AlimentateSanamenteYHazEjercicio,78,
robertogallegos98,DQAJ3n0DNwa,2025-10-19,https://www.instagram.com/p/DQAJ3n0DNwa/,85870,17307,96,92.6,"No siempre me gusta enseñar ese tipo de viajes por miedo a que se malentienda el por qué.  El haber hecho este viaje con @adidasmx fue una meta cumplida y el poder eneñarles un camino trazado con mucha humildad y mucho miedo desde mi cuarto en Tijuana cuando empecé a subir mis primeros videos hace 5 años hasta poder hacer esto hoy gracias a ustedes me trae mucho orgullo y satisfacción.  No hay precio por sentir que estás haciendo las cosas bien y sentir que tus esfuerzos brindan frutos. Sigue soñando, sigue presentándote y sigue perseverando.  #creadoconadidas #adidastraining",388,
robertogallegos98,DRGCcZJDY2T,2025-11-15,https://www.instagram.com/p/DRGCcZJDY2T/,38652,8150,25,78.745,Un hyrox no estaba en mi carta de bingo 1 mes antes de mi maratón y lo disfruté con todo y su altura. Te amo CDMX con todo y tu bella altura que me ahoga en todas las corridas.  Gracias @amstelultra por esta bella experiencia  Y a @luis_zubieta_ por el jaloneo  #NoEsUltraEsAmstelUltra #Publicidad #EvitaElExceso,109,
garyvee,DYQncpBAnd7,2026-05-13,https://www.instagram.com/p/DYQncpBAnd7/,12264,437,0,27.243,"Forget the 💰💰. forget the fame , forget the stuff ⌚🚙🎁🏘 ... it's the FREEDOM YOU TASTE everyday when you can actually do what you want to do and enjoy it and it's practical and viable ... besides health it's the #1 thing I wish for you ❤",58,
robertogallegos98,DRLj9kajNSS,2025-11-18,https://www.instagram.com/p/DRLj9kajNSS/,51775,8239,12,64.166,"Un viaje hacia el pasado en una cápsula de 1 minuto  Me gustan mucho este tipo de lugares, una época muy diferente que nunca entenderemos ni viviremos pero podemos a través de tiendas así sentir al menos un 1% de lo que era.  Recomiendenme cafeterías, lugares o cosas interesantes que visitar en la bella CDMX!",156,
garyvee,DYQZwZUmkBs,2026-05-12,https://www.instagram.com/p/DYQZwZUmkBs/,1173,43,2,17.643,"Enough with thee excuses - the attention that’s free on social media is one of the biggest opportunities to everyone who sees this - pls get a piece of the pie 🥧- pls start posting about what you’re passionate about or an expert in, pls start building your audience to allow all your dreams to become more realistic - pls stop 🛑 living in fear and by other people’s opinions / PLEASE 🙏",2,
robertogallegos98,DPuHFWRkZAU,2025-10-12,https://www.instagram.com/p/DPuHFWRkZAU/,339168,45016,104,71.2,No siempre pero casi siempre   Créditos: @bryantgavello,5260,
